lon,lat,elevation
75.90850718689781,17.635882977418472,449.5401042491559
75.9082515930686,17.635671729345553,443.30155773583033
75.90842798767848,17.63562303989185,446.83805487625824
75.90989581119149,17.63578606930223,452.8132336587877
75.90995871689027,17.635185314542614,464.5404429776748
75.9095974133269,17.63575748925343,465.8219174976903
75.90964317880174,17.63527874660315,440.2085639159357
75.90928819888943,17.635728841972814,455.32241907732697
75.90933561484266,17.635090428699325,452.52233009446337
75.90937929237622,17.636804112965926,446.6632343141219
75.90894650345686,17.63697923926981,443.59596102001046
75.9091018785824,17.63636742637283,450.12845514210886
75.90907032039419,17.636832880860016,468.28729111737556
75.90914124909618,17.63571531638791,449.69608796062266
75.90910673239715,17.636317061529944,455.56371865230096
75.90975738623968,17.63626587511594,461.0905687668553
75.90978384800859,17.63577681013105,450.90888807137884
75.91011815270832,17.636176812716165,469.1534624816288
75.91013303206435,17.635788463041393,468.8734188482633
75.90283409724972,17.63801472450629,447.55346887476094
75.90277444539437,17.638306287271387,454.91745517677157
75.9031763133188,17.637274799972264,449.02634929450306
75.90286611978647,17.63722323812484,448.545214831324
75.90308782900239,17.637763635973627,441.106608420636
75.90271600086318,17.637709690968435,458.2869300193969
75.9031247224604,17.637579552767416,455.0803706968658
75.90276170754423,17.637531700200707,441.5443625374997
75.90392267704662,17.637460180761803,448.3593939270983
75.90380290565129,17.638007142209304,467.2479765789996
75.89459959073089,17.678895351103577,447.1868567200092
75.89464606973961,17.678515359143603,444.3468461627367
75.89963533773555,17.634367602481433,454.6835828083269
75.90010262682675,17.634365520278678,469.569513623318
75.89964056402123,17.634184373952067,447.261658145345
75.8999616590464,17.633724595058627,460.16406642217635
75.8996597427779,17.633511984807555,462.8485884598615
75.90013065273737,17.633512391299046,447.129126319772
75.89966641936843,17.633277909665107,461.8464904583558
75.90011952127583,17.633285228148758,451.0334939815776
75.8996281028636,17.634621250018835,458.9691749178074
75.89966912549454,17.63318303534005,459.00589132282687
75.899300106104,17.634612648464262,456.07324052224277
75.90008117993818,17.6346330634913,442.70869310163226
75.89899874791327,17.633673297988697,465.05907486767717
75.8993404176111,17.633629063220077,449.6234019491521
75.89905098608588,17.63318121558115,445.5955553119956
75.89960469809384,17.633629006646046,441.2232542466429
75.89905093461873,17.63361815520405,457.7267882956472
75.89839104280848,17.633145166631305,460.3269308552685
75.8989607331136,17.634600883029325,440.4976348678357
75.89817670332454,17.634594790752278,455.36279174897845
75.89836822185684,17.633598460739787,446.7948732559381
75.89805848771321,17.633600603976365,459.3551837122835
75.92315732859224,17.63605815305833,445.23099287014975
75.92417183880777,17.636420283897603,460.728132143074
75.92826295710081,17.670329940229625,451.6020603890161
75.92801355112013,17.669419015439075,468.101899662102
75.92856133752822,17.670264227860027,444.1256283243798
75.92832484930035,17.66931796382676,450.23199053150773
75.92848371481324,17.66995363613031,443.4042056372177
75.92977682120927,17.669667032140612,467.7408085483569
75.92836871646948,17.669493491070966,466.32018060142946
75.92963646636667,17.66921664952331,447.73824883145465
75.9299086162494,17.669967510285332,459.7995213810254
75.92965725141626,17.669015810385595,464.5166660060365
75.92890314060742,17.67083908068333,456.6560243479839
75.92934982109342,17.67042779744801,455.8895173506802
75.92948132966121,17.67070853596428,447.25556872701355
75.92973059774849,17.670332173303485,442.79308303417696
75.9298951897738,17.67061659050302,466.9164727385998
75.92972825770114,17.670107688490464,467.0125417148999
75.93013676658562,17.67056292001577,458.993043718198
75.92998545624913,17.67000361655856,450.17089373146104
75.9288678169337,17.67123596013854,450.4762872383798
75.9288083582563,17.6709137351883,461.7786703661072
75.9292027943332,17.671179547461904,466.9133077985773
75.92912683825028,17.67083351193485,466.61259272795354
75.93004506306416,17.671057837485485,463.3962663757287
75.9299841964787,17.670658649431694,459.26094938462865
75.90305033911304,17.688454194795874,442.52419894985144
75.90344920683629,17.688684445528008,444.8488614228384
75.8837130653126,17.66679705470714,466.9566256558124
75.88395173620852,17.66639419210753,458.1928717897877
75.84256303667382,17.668532582143996,440.27591154849887
75.83927272922524,17.670278144828497,443.04414628598096
75.94407206362705,17.668263066614255,459.9050530732417
75.94455418545516,17.66894387509823,440.1518475153866
75.9439969606293,17.667746939589563,444.824241542525
75.91490487129104,17.68650504480567,456.4620136809976
75.91476914078848,17.68694154076468,460.7568559307808
75.88697446194111,17.679695368252528,459.558837785078
75.88664234549861,17.67999109981784,446.7280792838168
75.88677222884208,17.679520547854327,461.36537664042606
75.88643755864793,17.67983604437444,447.117472624904
75.88657241464391,17.67937505377519,449.761990944778
75.88625618107,17.67965905401388,462.39474215354073
75.88644084746842,17.679165025997655,459.48898697141647
75.88622738040203,17.679385041469526,465.47670231482533
75.88603493709317,17.67964140489111,459.7283867690103
75.88573701575584,17.67934925828112,457.04925810006415
75.8868731158691,17.680411106574834,442.81024303484276
75.8866864135953,17.680590941007814,451.031474091783
75.88674360902414,17.680282482438493,447.95607103045177
75.88652955847739,17.680480413129672,447.31968930137253
75.88660426113688,17.68014408402476,469.19031664257335
75.88636195806642,17.680383909857547,451.7929317400028
75.88646898405784,17.680009728373626,466.7613966553134
75.88620236313017,17.680268710670422,458.9341587799179
75.88634155811792,17.67988317010635,463.84433910624944
75.88601393493929,17.680186440457373,455.0791127931558
75.8854979710045,17.67957737641653,457.30711653879075
75.88589898881771,17.679508091934498,454.7755308145659
75.88560714289011,17.67977921218533,445.8572896339413
75.88602831574082,17.679634911898816,461.67356345784515
75.88570595251933,17.679959177760075,448.4231708732257
75.8862013665101,17.679743932784216,440.7294789929436
75.88584671729022,17.680083738264084,459.36416887721504
75.89474053232036,17.633117155156164,445.3133203822115
75.89521265452846,17.63293868941217,468.21375753058743
75.89483722967847,17.633348983336596,468.6178573100776
75.89538314475021,17.63314586847402,467.44593170661346
75.8949060801766,17.633518368106895,451.10476100766334
75.8951498118464,17.63342656781923,440.463698495866
75.8949612535372,17.633654694791463,467.84955687763176
75.89535861169439,17.633500806230398,452.8455244495194
75.89507224113224,17.633928930965528,468.9996445713101
75.89549117442601,17.63376812011492,468.9085993126776
75.89500038665757,17.633018928443857,465.59028366402083
75.89470314377725,17.632319971117354,448.8334667620876
75.88735799339857,17.642872454654015,451.5529318580578
75.8874401306251,17.643254477094352,465.5341001455057
75.88762255534618,17.642809504666456,449.5076601546883
75.887685797769,17.643184354752044,445.08478240058275
75.88786494623419,17.64275182972416,456.7040378737505
75.88793806603645,17.643127292709924,468.0846432248234
75.88811266154232,17.64269611159998,460.8808939002492
75.88818627281853,17.643063951031884,457.1018351026809
75.88836732857679,17.642640381598152,442.91529481312307
75.88844403554035,17.64300478419953,458.4502168009751
75.8886995331081,17.642567683155075,469.70161550312787
75.88876932989257,17.642936263120337,444.2025204570957
75.88900022782211,17.642501879678882,455.5498895709121
75.88907998729749,17.642866894829915,466.32119215783865
75.88945882487896,17.643153265814377,462.2230585326261
75.8886367171361,17.64329596279433,460.91047222985804
75.8902865528843,17.642225953084086,461.07452251961325
75.89026026810336,17.6422311141003,450.7847345365927
75.9017275725298,17.639289491503,448.8077553279348
75.90158500053569,17.638982777898626,464.28083466435544
75.8957192199416,17.645019482444457,464.30340184037544
75.8946405488602,17.647802664835087,466.0121695574031
75.89473823185348,17.64491974088758,467.3972165766941
75.89441789748301,17.64790851682049,455.34027196582815
75.89585297739443,17.645380898932057,455.045488840616
75.89477776951102,17.645294552778637,463.94885536900324
75.89543672421665,17.645361854106103,459.49891792333295
75.89526151811658,17.647087748583754,461.0590063177311
75.89602866643192,17.646290105720066,463.87378008308303
75.89551323858257,17.64624004278718,466.70016025452696
75.89305881784466,17.64066807660301,450.1398547055461
75.89251534112334,17.64086378422532,451.2674885791983
75.90145756588142,17.639401216326085,442.81945819522605
75.90181555576547,17.639471350355564,457.3484042298852
75.89181751164902,17.642572699376128,441.0782682139023
75.89086990059886,17.642786882961445,453.9679405439738
75.89364265659901,17.642973043283156,456.2793390412273
75.8929179600834,17.643327586940227,448.59623756384855
75.89289184338207,17.64331982801794,457.72499781707035
75.89322080668964,17.64384515376692,440.91500749817146
75.89305428156328,17.643580451748363,441.1204456624764
75.89341785175199,17.64335300599255,464.6780168197897
75.89315344312323,17.64373807531512,450.8057192423379
75.89351876037439,17.64351148848454,443.81181537955655
75.89265513556086,17.646085111808006,455.6672978016441
75.89266345606292,17.645806570359866,463.0998065929583
75.89143794994942,17.642656354847045,446.4746308249053
75.89095104378002,17.64239630502189,458.68671427457
75.89100946378504,17.64275481387378,442.560423949813
75.89134255149985,17.642988888756275,441.5504516350582
75.89069334936433,17.64281116540544,455.9406389470444
75.89032472988036,17.64288611154913,456.2190536483032
75.89067820192372,17.64214905235677,459.12289704494617
75.92192349522193,17.639442895748534,461.78274001167983
75.92173864344117,17.63989924347714,469.27556238387604
75.92193227865866,17.63903865758978,455.48901044903585
75.92103528394016,17.639312659707286,449.6886941882374
75.92157181351082,17.638749006421207,463.85558584306114
75.92136638719508,17.638964818428956,448.12496753786223
75.9218390434225,17.63936681510094,453.1691426211691
75.90050226453987,17.629344911226543,442.353691440268
75.90050927619318,17.62992202829614,440.7605223024637
75.90442614361194,17.63031253289789,468.87945244033773
75.90493646494772,17.62997726668771,465.0794036153662
75.91120874788794,17.63343755468161,460.87922618281095
75.91142345790504,17.63344093642762,452.2685883324281
75.908010170054,17.63511151522312,445.1988296021254
75.90826284462658,17.63594696628866,444.6931112801326
75.9094161938092,17.636392682247173,447.50728694493785
75.90874369722967,17.63696897458273,456.47679994118363
75.90390954878696,17.638409034329516,461.43787768100185
75.90353839270408,17.637395205259818,459.80592130153195
75.90344317352209,17.63792251947787,448.3980169083783
75.91231310409607,17.632882474266438,468.6459584198958
75.91228668831901,17.63295938416802,462.13690750087306
75.90293996602897,17.639510843506734,456.63062157534205
75.90211902946866,17.638681855267475,458.35162238703055
75.90943233369985,17.62601487862906,452.5880018728337
75.90939599299085,17.624999580406477,447.43192968503473
75.90857082144427,17.62484085924458,450.67918035953784
75.87630262062774,17.698686443300996,462.7353833139311
75.87645245747527,17.698949869882718,440.4318046588927
75.87606709969894,17.698804999421203,443.4821792152075
75.87623276312925,17.699076721541232,441.38007926065256
75.8758303476172,17.698924174843164,441.2218640695691
75.87599186607096,17.699215815181365,465.6638175203302
75.87558981593118,17.69904525238326,461.10973578140073
75.87576076778912,17.699349250550934,454.22521487261974
75.87515178485187,17.699250090406586,442.93502481953004
75.87534041259927,17.69957869060386,454.748476253505
75.88792794064281,17.597926408483545,454.204153123417
75.88786802431578,17.597893606286267,445.19605609730047
75.88728787385149,17.59854708444081,453.0155494771392
75.88677533284395,17.59907778639979,451.9551420319212
75.88635968937504,17.599401746063073,458.4755029415665
75.88599542166195,17.5996098648033,459.0528095260293
75.8859106641318,17.599752518550314,441.3591202931613
75.88575214316458,17.60048077497896,451.23837843879414
75.88572167375425,17.60059346946293,458.7757974714271
75.88555768010266,17.600730113694947,455.09408775740263
75.88536289889596,17.60085619512235,465.69469523564965
75.88500133236188,17.600969135447446,459.76080894856835
75.88472802878434,17.60095355002014,444.8880328124429
75.88458524428208,17.60096516785026,442.1170624220129
75.88384337515384,17.60088727257997,459.27257834618945
75.88270272426462,17.600889139162085,440.79533931624866
75.8810427915509,17.600928458130735,457.5732674382039
75.88056448903876,17.600952788295775,468.20690724274874
75.8798391044524,17.601060206043414,457.26422533627635
75.87972001943464,17.60107305486854,451.64509778619566
75.87974470194932,17.601276932078726,459.2986465532706
75.89697982728408,17.622258202387776,453.7475867147455
75.89704142895481,17.622890622054978,456.36850367947807
75.89674705509853,17.622307998367756,468.24394426329576
75.89680586069353,17.62291172064264,451.58307913402325
75.89659089205784,17.622930973983593,468.8357169147174
75.8965131681857,17.62231958732864,467.1605192586819
75.84808003668057,17.716148714745117,445.8737340436789
75.84885341298818,17.716268230357056,442.080839026255
75.84886048462447,17.716257789542166,443.0233400413228
75.84977028209207,17.715506478148036,440.5466547695465
75.84984742968219,17.715657731537537,442.83328882267784
75.84950602749059,17.715989499561186,460.4902032024907
75.84983654111431,17.71563638373663,442.13565945380685
75.85007895960658,17.715519519072497,449.56926890881283
75.84937099605676,17.71632021974617,465.34625932908364
75.85003212324241,17.715989384655515,440.69815807207476
75.84962832486399,17.71644780237656,464.4340544776681
75.84913512282861,17.717167984171518,448.455643243202
75.84862709410201,17.716609490304222,443.5449448286497
75.84872266767452,17.716465003640636,460.9021149609245
75.84889846941724,17.716585673744262,458.8682854033965
75.849098656269,17.716911554500033,466.3241604058116
75.8493355965968,17.71645154774137,462.0521313141166
75.84988321153223,17.716075836612934,464.1044279115455
75.85004289416337,17.716318691857907,448.4610371771392
75.8451221086247,17.701461641566194,445.32318631339166
75.85024869830698,17.700902634489328,462.51844254922577
75.8492172081361,17.716979526493187,464.20504217801795
75.84809146824942,17.716913939233496,469.7151542600202
75.85039450743524,17.71643218288039,452.37853030734277
75.84992505093011,17.71579378720108,451.1605425737835
75.8937703062248,17.645794455469233,463.2923888222599
75.8934324809739,17.645601076341023,450.2241062075905
75.91030769817787,17.637865944211786,467.92271976810696
75.91037799270312,17.63692396212964,465.75238255529035
75.9102989304966,17.638814539107518,452.8698208212505
75.90999666699308,17.63788778962191,462.52613203374494
75.90998765394545,17.638708036992945,462.6362862225405
75.9096839525657,17.63790994890092,443.09371606507796
75.90967688666292,17.638787153555956,467.076587200387
75.90960832861911,17.63791541664183,455.1575711734357
75.90964764123387,17.637319731797394,464.79372398323227
75.90991017711316,17.63789386418833,449.60148803091835
75.9099443049248,17.637209237826045,466.86569685488604
75.90933005786607,17.637935535842516,451.6760503620249
75.90932865245519,17.637511214707107,440.3251295444089
75.93369725244904,17.613057181785162,467.1614592925779
75.93343835847728,17.61287667038962,442.738600303584
75.89631476740342,17.622382777511763,449.57940912771244
75.89637867250242,17.623143095896797,468.5018590115242
75.84857401735779,17.716225750549018,468.5182144081267
75.84791521548648,17.716560863047103,457.2031366436986
75.848207,17.71646,458.955116365094
75.84772729874173,17.717442530736186,453.4533656593496
75.93340410703526,17.613032987189204,448.79632315094193
75.93337002395543,17.612416425541586,449.8599363610975
75.92936598773807,17.617765452553837,460.17555368231115
75.92937262453174,17.617039794285027,462.5712358831304
75.89808710045052,17.68009184635741,463.74737131177545
75.89803884174627,17.679449277567464,463.6885442838366
75.8874573469595,17.646523784834585,442.7361830914607
75.88874613247525,17.64584849283836,454.83260914107746
75.8882641716481,17.64611444359121,441.72676280049933
75.88731994861242,17.647056740975586,456.48586646971205
75.92562741739403,17.642243393489757,453.24591504120133
75.92505752625367,17.642106354550293,466.631125482749
75.92231784023843,17.63787468280538,450.52745037656234
75.92323458425228,17.637920221466633,443.51201049282815
75.92231446271848,17.638135249390558,444.2897504615851
75.9232320787234,17.638170658173145,462.8453189515242
75.92920624668416,17.610282557309517,458.5465418994878
75.9292471584762,17.610009608384676,443.0336802836837
75.87725763473954,17.703303223231938,442.52320418344993
75.87756557673276,17.7032348915827,461.0290739437736
75.87793581059185,17.70314356380491,442.18289019092583
75.87823521348791,17.703103479026893,464.65580177871067
75.87868125218228,17.703062507493286,461.1872668146949
75.87912005113176,17.703054757331515,442.440463419257
75.87938611856583,17.70306614144972,442.54513142255576
75.87973462177033,17.7031148795908,469.59918735503527
75.8782561622065,17.703090349569667,451.2281238726836
75.87843060682981,17.70307892409924,451.1192644120067
75.87846519712636,17.70307665854569,464.3839870177251
75.8782462592322,17.70267815974765,468.41745732151577
75.87840624611879,17.70268322639664,469.5800319146861
75.87842860616088,17.7026839345098,462.60134555776824
75.87896948764623,17.702701062737813,451.2877875659275
75.87969622778165,17.7027368813027,442.5050215009601
75.87824516601268,17.702531954076882,463.3144074778231
75.87838524630901,17.70253208163536,456.7521274920741
75.8783870441645,17.70253211052446,452.7266602774093
75.87842025906684,17.702532113502738,467.1906315528421
75.87861445484798,17.702532290139526,443.33592446918453
75.87948481551169,17.70256632907786,454.7787531287258
75.88013015833893,17.708470571623565,440.34060934302255
75.88148430278386,17.708687147696367,454.05981925982377
75.87479270754812,17.69734282039188,441.68909827045513
75.87535677326461,17.697147527114296,443.56453748804216
75.87878822272067,17.70224533492879,443.52578740331313
75.87882885106012,17.70182721592414,459.4763090634819
75.87966777263468,17.70839478934736,462.3813463779627
75.88044391602008,17.707787862471953,457.50106295291476
75.87719432687025,17.711334439386345,468.86517645423623
75.87707186895457,17.711068140482165,451.2461173857111
75.8795450801035,17.70837545880971,448.5713625884558
75.87961480123491,17.708046067660792,466.0579738456838
75.8793998835736,17.708352582601524,446.70787515558357
75.87946761951699,17.708042484474557,468.89667618321835
75.87937536601369,17.70864890239245,440.3646342406945
75.87941865548186,17.70843511949744,469.0963648012292
75.87931747081818,17.708928277878975,441.29479735851726
75.87772404082753,17.70271557811395,466.73429341094214
75.87786526325357,17.703160966194734,455.831033272589
75.87794789050994,17.702657413829623,469.788943883579
75.87810467197463,17.703118480592927,442.213896942062
75.87811796717551,17.7059619180571,456.61562853203964
75.87812198799635,17.705845849239417,469.079076068573
75.87816113963457,17.70580294010832,455.6929353251045
75.87830349358389,17.70577232803346,458.8819591440579
75.87844448768547,17.70651914450515,460.8724606695385
75.87836919558868,17.706525906253113,453.6362319430332
75.87830051303892,17.706561918787994,458.8267424025219
75.87822871494657,17.70657176606463,457.529429357693
75.87391592735652,17.699927772020487,467.0347403147297
75.87406951866707,17.70023085823448,441.36339141024376
75.87415817105871,17.699815692567984,448.4288956877669
75.87432100730275,17.70011677912974,468.51234452229676
75.87440396899157,17.699699459095385,466.7079135167275
75.87456572298257,17.69998795974926,453.6697025835714
75.87465958742023,17.699571044821052,458.6039779340461
75.87481258279395,17.699856716016978,448.32143548943395
75.87586244183716,17.699836814770425,445.6436347917128
75.87615831660855,17.699758423423084,453.91095214819944
75.87680845777068,17.699612347560496,450.6005668407816
75.87690284903117,17.699596169137088,457.50968335552614
75.87820978930847,17.70971514638127,442.3320391089496
75.87821173641545,17.70976905581251,469.231844229985
75.87819896105373,17.70993732849927,469.5863223343881
75.878193543361,17.70997410362616,460.94485142059233
75.87795025593164,17.709865843367616,456.0828909903236
75.87795492700207,17.709923467719427,449.28582848858986
75.87796508126486,17.710039310535578,464.4138505912085
75.87799836597456,17.71015637480788,460.5419351766164
75.87787069242097,17.709950971362552,444.8785081803467
75.877880929646,17.70997356329428,467.3278155348153
75.87791284330984,17.710136925887152,464.6761172876951
75.87756112981762,17.710307255729603,468.4939973987577
75.8775903137851,17.710336785184715,461.7715852516508
75.87766602283179,17.71044191040692,458.4024558780737
75.87751594042064,17.710355721095453,452.54729108871857
75.87745398895008,17.710415601603966,467.9818545006204
75.877464424352,17.71042899689758,465.98191668501227
75.87730127248615,17.710537889219147,441.3565601031857
75.87723438146901,17.710650335880572,440.79100923491757
75.87717877394736,17.710775144315566,451.2939010063415
75.87710459247262,17.711017737108378,464.316599923455
75.87838905989906,17.70186491959765,469.6182838794483
75.87877030881624,17.701199890041558,444.51250673310585
75.87870968723624,17.700722494949968,457.82392146056407
75.87868602846258,17.700606704953184,451.4267256989306
75.87839468903559,17.702240158731456,469.0974319344381
75.87824260391955,17.70200511925697,465.26356769407124
75.87824401462747,17.702004815675036,465.14986114133416
75.87781023854699,17.701968640312664,454.0607947938491
75.87783945358584,17.70209187606517,452.44458507012996
75.87820067863782,17.702014141500698,448.20221215792117
75.87741037753497,17.70279781365809,441.6912648995278
75.87746991294178,17.702929962173258,465.9416712876516
75.87861046675582,17.703067143783638,464.3870302739023
75.8786098740461,17.703225345064535,469.9915301985839
75.87929477075302,17.7033012364814,469.89910511221717
75.87826556203134,17.703481593390674,456.66295116807885
75.87846026106534,17.703536288637828,463.0696224554153
75.87846312826903,17.703537197004266,468.3429718964728
75.87851063569917,17.703550439944728,465.48942172032235
75.87863821278637,17.703586278995445,447.4204430522959
75.87960567379012,17.703890029196664,453.5163240593028
75.87793780977636,17.704820164871357,443.87478245454486
75.87804975257967,17.70487596766731,468.62153081776165
75.87816137961563,17.70491396111186,458.1852390335264
75.87821981973312,17.704927499090793,446.8592841651039
75.87834338573008,17.704923322075437,460.1510205321757
75.87834122309785,17.707245674784815,458.54384721373685
75.87831957478178,17.707186975490732,450.7448815409852
75.8782553630821,17.706953943552378,443.4067277659889
75.8781620891115,17.70666453007093,460.147195867784
75.87815410589472,17.70653655084073,455.6092310271138
75.87811775707513,17.706130426772972,463.1695517520692
75.87811587336667,17.706022359905432,455.6049050333598
75.87789227369822,17.7060132044678,465.5654450095562
75.87774311571285,17.70598636909272,456.5572051632346
75.87779888777973,17.705347120484824,456.8281391460616
75.87783507319868,17.705347526630973,466.2996080797503
75.87792293058352,17.705339515787784,452.1044859863719
75.87802507264159,17.70534266813396,444.02045685351925
75.87811938917015,17.705339849110263,440.8634802894002
75.87812374406522,17.70537471397792,462.65411767020856
75.87812357329828,17.705425638119973,458.60928654060393
75.87811551915031,17.70549078903259,461.1223930429767
75.87811683798307,17.705585559644465,446.3889248452673
75.87816433674116,17.705802252597444,444.0911442676031
75.87701202787291,17.71116031240755,440.43633997003644
75.87681484619824,17.711342959501778,450.5176267641979
75.87817160203878,17.70972466510671,457.697530605639
75.87802545131406,17.709809528533828,451.767321352992
75.87794925095699,17.709866596006247,453.1242476607119
75.87778023738305,17.71007226363525,467.12476083481243
75.87416412832759,17.697783767936045,450.447664010699
75.87436690332368,17.69768635932167,455.4196846747943
75.87480520346847,17.69742623878622,463.5095903822343
75.87462329556388,17.69322261022939,451.8962834696381
75.87686087446843,17.693141620047452,458.6626010068362
75.87708918592494,17.693490681323226,465.87091126240233
75.87476723397904,17.693637271872696,468.48561870972924
75.87594547586365,17.694581910698663,444.41220442787113
75.87652823952313,17.69447897283706,467.7976287548448
75.8630700816285,17.70145814200821,454.76348879238617
75.86360438512601,17.702352145896366,447.7473316489687
75.86287616848304,17.70152024565512,453.77407268714785
75.86285151944224,17.70097010436166,469.4009772585643
75.86251178186079,17.70165218666007,454.7785428197861
75.86238518139888,17.700351923633075,449.86254830862526
75.86261053533718,17.701613339671173,459.00202562950176
